,Track_Id,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,Date
3001,14001,Enigma Norteño,Quemándose Un Gallito (El Rambo),¿Van A Querer Más?,album,0.736,0.821,2.0,-5.769,0.114,0.572,5.71e-05,0.108,0.874,128.264,143147.0,Enigma Norteño - Quemándose Un Gallito (El Rambo),EnigmaNortenoVEVO,12565831.0,81334.0,740.0,True,True,31713323.0,2016-08-05
3002,14002,Enigma Norteño,El Rezado - En Vivo,El Rezado (En Vivo),single,0.563,0.752,5.0,-6.555,0.0791,0.418,8.82e-06,0.592,0.962,103.651,261897.0,El Rezado - Carin Leon Ft. Enigma Norteño (En Vivo),Carin Leon oficial,2646020.0,18497.0,189.0,True,True,1439219.0,
3003,14003,Enigma Norteño,El Rey Del Desierto,Seguimos En El Ruedo,album,0.798,0.83,5.0,-5.061,0.0616,0.156,0.0,0.0915,0.664,102.511,179480.0,"Enigma Norteño, Grupo Arriesgado - El Rey Del Desierto",EnigmaNortenoVEVO,1005348.0,17990.0,439.0,True,True,9064200.0,2022-07-29
3004,14004,Enigma Norteño,Los Lujos Del R.,Que Siga La Fiesta,album,0.645,0.798,5.0,-5.505,0.213,0.361,0.0,0.179,0.878,169.845,235253.0,Enigma Norteño - Los Lujos del R (Video Oficial),Enigma Norteno TV,4567414.0,24273.0,453.0,False,False,26301043.0,2019-02-22
3005,14005,Enigma Norteño,Aplaca Tus Berrinches,Aplaca Tus Berrinches,single,0.653,0.517,2.0,-5.627,0.0409,0.415,0.0,0.207,0.855,149.794,190840.0,Enigma Norteño - Aplaca Tus Berrinches,EnigmaNortenoVEVO,762706.0,11205.0,235.0,True,True,725194.0,2023-01-13
3006,14006,Enigma Norteño,El Consejo,Haciendo Magia,album,0.649,0.63,2.0,-8.822,0.077,0.247,6.03e-06,0.157,0.761,108.199,191861.0,Grupo Marca Registrada Ft. Enigma Norteño - El Consejo (En Vivo 2022),SERVANDOZL,830222.0,10656.0,140.0,False,False,4520407.0,
3007,14007,Enigma Norteño,Señor Zambada,Señor Zambada,single,0.783,0.555,5.0,-5.737,0.0984,0.755,0.0,0.0817,0.92,109.913,188155.0,"Enigma Norteño, El Fantasma - Señor Zambad4 (En Vivo)",Enigma Norteno TV,2328100.0,19783.0,268.0,False,False,2471895.0,2012-08-02
3008,14008,Enigma Norteño,El De Los 20 - El Cachora,El De Los 20 - El Cachora,single,0.758,0.782,2.0,-4.782,0.0514,0.199,0.0,0.0865,0.867,145.201,209280.0,"Enigma Norteño, Luis Mexia - El De Los 20 - El Cachora",EnigmaNortenoVEVO,8911350.0,47824.0,781.0,True,True,15272998.0,2021-05-07
3009,14009,Afgan,Bawalah Cintaku,The One,album,0.505,0.391,7.0,-8.359,0.0275,0.378,0.223,0.172,0.142,116.083,233352.0,Afgan - Bawalah Cintaku (Official Music Video),wannabmusicprod,13955153.0,44667.0,1908.0,True,True,37898861.0,2010-04-01
3010,14010,Afgan,Bukan Cinta Biasa,The One,album,0.339,0.43,6.0,-8.053,0.0275,0.782,0.00986,0.111,0.156,140.03,251480.0,Afgan - Bukan Cinta Biasa (Official Music Video),wannabmusicprod,10583960.0,46042.0,1746.0,True,True,23961698.0,2010-04-01
3011,14011,Afgan,Wajahmu Mengalihkan Duniaku,The One,album,0.667,0.567,9.0,-4.114,0.0434,0.755,3.86e-06,0.0754,0.83,87.991,189507.0,Afgan - Wajahmu Mengalihkan Duniaku (Official MusicVideo),wannabmusicprod,2272100.0,15343.0,714.0,True,True,20267797.0,2010-04-01
3012,14012,Afgan,Ku Dengannya Kau Dengan Dia,SIDES,album,0.299,0.313,1.0,-9.717,0.0296,0.278,0.000815,0.118,0.0821,131.381,268947.0,Afgan - Ku Dengannya Kau Dengan Dia | Official Video Clip,Trinity Optima Production,38954025.0,188067.0,11324.0,True,True,28937808.0,2016-08-24
3013,14013,Afgan,Sadis,Confession No.1,album,0.459,0.412,4.0,-8.452,0.0281,0.658,0.000104,0.279,0.291,135.684,199152.0,Afgan - Sadis (Official Music Video),wannabmusicprod,5925753.0,27618.0,1939.0,True,True,17656452.0,2008-01-01
3014,14014,Afgan,Jodoh Pasti Bertemu,"L1ve to Love, Love to L1ve",album,0.47,0.566,2.0,-5.425,0.0265,0.537,1.11e-06,0.164,0.168,135.595,245233.0,Afgan - Jodoh Pasti Bertemu | Official Video Clip,Trinity Optima Production,58531142.0,193137.0,9439.0,True,True,31630071.0,2013-02-05
3015,14015,Afgan,Kamu Yang Kutunggu,"Love, Life & Music",album,0.39,0.389,9.0,-7.564,0.0326,0.831,6.92e-06,0.0825,0.168,139.252,254013.0,Rossa feat. Afgan - Kamu Yang Kutunggu | Official Video Clip,Trinity Optima Production,52736154.0,186935.0,5418.0,True,True,27986922.0,2018-02-21
3016,14016,Afgan,Untukmu Aku Bertahan,"L1ve to Love, Love to L1ve",album,0.372,0.377,10.0,-5.772,0.0271,0.609,1.56e-05,0.145,0.22,135.809,248472.0,Afgan - Untukmu Aku Bertahan (OST My Idiot Brother) | Official Video Clip,Trinity Optima Production,24173910.0,103631.0,4127.0,True,True,15955220.0,2013-02-05
3017,14017,Afgan,Panah Asmara,DEKADE,album,0.749,0.764,8.0,-5.991,0.0474,0.0646,0.000158,0.0364,0.96,122.982,274540.0,Afgan - Panah Asmara (Official Video),AfganVEVO,47299.0,588.0,47.0,False,False,20261570.0,2018-02-21
3018,14018,Afgan,Terima Kasih Cinta,Confession No.1,album,0.586,0.439,0.0,-9.096,0.0296,0.686,2.78e-05,0.103,0.428,120.032,251455.0,Afgan - Terima Kasih Cinta (Official Music Video),wannabmusicprod,15329041.0,52084.0,3683.0,True,True,22641310.0,2008-01-01
3019,14019,Jaani,White Brown Black,White Brown Black,single,0.868,0.748,1.0,-3.492,0.0951,0.29,3.93e-06,0.252,0.829,119.965,176000.0,White Brown Black - Avvy Sra | Karan Aujla | Jaani | Amanninder Singh | Desi Melodies,DM - Desi Melodies,28233832.0,543594.0,32148.0,True,True,13350140.0,
3020,14020,Jaani,"Jhaanjar (From ""Honeymoon"")","Jhaanjar (From ""Honeymoon"")",single,0.585,0.722,3.0,-4.984,0.0725,0.269,0.0,0.0671,0.395,80.116,235265.0,"Jhaanjar (Full Video) Honeymoon (ਹਨੀਮੂਨ) | B Praak, Jaani | Gippy Grewal, Jasmin Bhasin | Bhushan K",T-Series,44374796.0,433909.0,4288.0,True,True,22827800.0,
3021,14021,Jaani,Taaron Ke Shehar,Taaron Ke Shehar,single,0.441,0.61,9.0,-5.182,0.0404,0.238,0.0,0.101,0.348,79.736,230082.0,"Taaron Ke Shehar Song: Neha Kakkar, Sunny Kaushal | Jubin Nautiyal,Jaani | Bhushan Kumar | Arvindr K",T-Series,601748828.0,5394653.0,166541.0,True,True,63110780.0,
3022,14022,Jaani,Achha Sila Diya,Achha Sila Diya,single,0.681,0.797,8.0,-3.48,0.0436,0.391,0.0,0.626,0.462,116.033,317092.0,"Achha Sila Diya | Jaani & B Praak Feat. Nora Fatehi & Rajkummar Rao | Nikhil-Vinay,Yogesh |Bhushan K",T-Series,34776463.0,1108627.0,62137.0,True,True,1915487.0,2023-01-19
3023,14023,Jaani,"Coka 2.0 (From ""Liger"")","Coka 2.0 (From ""Liger"")",single,0.743,0.922,7.0,-3.025,0.121,0.411,2.36e-06,0.287,0.873,96.933,166392.0,"Coka 2.0 | Liger | Vijay Deverakonda, Ananya Panday | Jaani, Lijo George, DJ Chetas, Sukhe, Lisa M.",Sony Music India,67033610.0,967513.0,100929.0,True,True,9592067.0,
3024,14024,Jaani,Yaarr Ni Milyaa,Yaarr Ni Milyaa,single,0.623,0.891,8.0,-3.374,0.0332,0.217,0.0,0.106,0.55,129.987,310208.0,Yaarr Ni Milyaa (Full Song) Harrdy Sandhu | B Praak | Jaani | Arvindr Khaira | Punjabi Songs 2018,White Hill Music,247263232.0,2884245.0,69384.0,True,True,22510214.0,
3025,14025,Jaani,Valentine's Mashup 2021,Valentine's Mashup 2021,single,0.647,0.719,9.0,-6.859,0.0437,0.196,0.0,0.134,0.4,104.003,198381.0,"Valentine's Mashup 2021 | Kedrock, Sd Style | Romantic Songs | T-Series",Pop Chartbusters,378221.0,4708.0,108.0,True,True,12441178.0,
3026,14026,Jaani,"Coka 2.0 (From ""Liger (Telugu)"")","Coka 2.0 [From ""Liger (Telugu)""]",single,0.802,0.929,7.0,-2.036,0.118,0.608,4.81e-06,0.157,0.828,96.969,166392.0,"Coka 2.0 | Liger (Telugu) | Official Music Video | Vijay Deverakonda, Ananya Panday",Sony Music South,15028676.0,178007.0,3422.0,True,True,6621272.0,
3027,14027,Jaani,O Sajna,O Sajna,single,0.785,0.903,11.0,-3.628,0.0752,0.309,0.0,0.0417,0.705,96.98,245131.0,"Neha Kakkar: O Sajna | Priyank Sharma, Dhanashree Verma | Tanishk Bagchi, Jaani | Bhushan Kumar",T-Series,43268480.0,754093.0,90418.0,True,True,4159516.0,
3028,14028,Jaani,Dhokebaaz,Dhokebaaz,single,0.55,0.771,2.0,-4.036,0.0442,0.285,0.0,0.0415,0.392,91.943,265332.0,"Dhokebaaz (Video) Jaani | Afsana Khan | Vivek Anand Oberoi, Tridha Choudhury | VYRL Originals",VYRLOriginals,108378815.0,912003.0,12545.0,True,True,3770318.0,2022-04-29
3029,14029,Imagine Dragons,Bones,Mercury - Acts 1 & 2,album,0.772,0.75,5.0,-3.67,0.0455,0.0201,0.0,0.074,0.587,114.061,165265.0,Imagine Dragons - Bones (Official Music Video),ImagineDragonsVEVO,142986771.0,2218558.0,39051.0,True,True,524720441.0,2022-03-11
3030,14030,Imagine Dragons,Believer,Evolve,album,0.776,0.78,10.0,-4.374,0.128,0.0622,0.0,0.081,0.666,124.949,204347.0,Imagine Dragons - Believer (Official Music Video),ImagineDragonsVEVO,2369714846.0,20483444.0,613230.0,True,True,2369272335.0,2017-06-23
3031,14031,Imagine Dragons,Thunder,Evolve,album,0.605,0.822,0.0,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,187147.0,Imagine Dragons - Thunder,ImagineDragonsVEVO,1936849342.0,11935830.0,363701.0,True,True,1900080651.0,2017-06-23
3032,14032,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,Mercury - Acts 1 & 2,album,0.728,0.783,11.0,-4.424,0.266,0.237,0.0,0.434,0.555,77.011,173381.0,Imagine Dragons x J.I.D - Enemy (from the series Arcane League of Legends),ImagineDragonsVEVO,296318565.0,5229644.0,55516.0,True,True,1044984022.0,2021-10-28
3033,14033,Imagine Dragons,Demons,Night Visions,album,0.505,0.71,3.0,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,175200.0,Imagine Dragons - Demons (Official Music Video),ImagineDragonsVEVO,1044202331.0,7650933.0,231300.0,True,True,1643098973.0,2012-09-04
3034,14034,Imagine Dragons,Natural,Origins (Deluxe),album,0.704,0.611,2.0,-6.112,0.0409,0.217,0.0,0.0812,0.22,100.0,189467.0,Imagine Dragons - Natural,ImagineDragonsVEVO,537581730.0,5067694.0,143099.0,True,True,972016370.0,2018-11-09
3035,14035,Imagine Dragons,Whatever It Takes,Evolve,album,0.672,0.655,10.0,-5.021,0.0311,0.0362,0.0,0.117,0.556,134.945,201240.0,Imagine Dragons - Whatever It Takes (Official Music Video),ImagineDragonsVEVO,857708036.0,5305762.0,113078.0,True,True,968589615.0,2017-06-23
3036,14036,Imagine Dragons,Bad Liar,Origins (Deluxe),album,0.383,0.637,3.0,-6.993,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773.0,Imagine Dragons - Bad Liar (Official Music Video),ImagineDragonsVEVO,418271237.0,4308174.0,91826.0,True,True,831122837.0,2018-11-09
3037,14037,Imagine Dragons,Radioactive,Night Visions,album,0.448,0.784,9.0,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,186813.0,Imagine Dragons - Radioactive,ImagineDragonsVEVO,1426556409.0,9256200.0,340807.0,True,True,1470259042.0,2012-09-04
3038,14038,Imagine Dragons,Sharks,Mercury - Acts 1 & 2,album,0.927,0.642,10.0,-4.466,0.0657,0.00791,3.62e-05,0.279,0.901,123.969,190883.0,Imagine Dragons - Sharks (Official Music Video),ImagineDragonsVEVO,63595971.0,818238.0,12824.0,True,True,134166642.0,2023-04-26
3039,14039,Bruno Mars,When I Was Your Man,Unorthodox Jukebox,album,0.612,0.28,0.0,-8.648,0.0434,0.932,0.0,0.088,0.387,72.795,213827.0,Bruno Mars - When I Was Your Man (Official Music Video),Bruno Mars,1237507463.0,6771190.0,193121.0,True,True,1439566947.0,2012-12-07
3040,14040,Bruno Mars,Locked out of Heaven,Unorthodox Jukebox,album,0.726,0.698,5.0,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,233478.0,Bruno Mars - Locked Out Of Heaven (Official Music Video),Bruno Mars,953668445.0,6108022.0,166979.0,True,True,1291353645.0,2012-12-07
3041,14041,Bruno Mars,That's What I Like,24K Magic,album,0.853,0.56,1.0,-4.961,0.0406,0.013,0.0,0.0944,0.86,134.066,206693.0,Bruno Mars - That’s What I Like [Official Music Video],Bruno Mars,2102232829.0,12567365.0,378834.0,True,True,1562466168.0,2016-11-17
3042,14042,Bruno Mars,Leave The Door Open,An Evening With Silk Sonic,album,0.586,0.616,5.0,-7.964,0.0324,0.182,0.0,0.0927,0.719,148.088,242096.0,"Bruno Mars, Anderson .Paak, Silk Sonic - Leave the Door Open [Official Video]",Bruno Mars,637665698.0,6925257.0,193396.0,True,True,1006100004.0,2021-11-11
3043,14043,Bruno Mars,Just the Way You Are,Doo-Wops & Hooligans,album,0.635,0.841,5.0,-5.379,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734.0,Bruno Mars - Just The Way You Are (Official Music Video),Bruno Mars,1792439997.0,7658128.0,242767.0,True,True,1464356586.0,2010-10-05
3044,14044,Bruno Mars,Talking to the Moon,Doo-Wops & Hooligans,album,0.498,0.59,1.0,-4.721,0.032,0.511,0.0,0.107,0.0784,145.867,217867.0,Bruno Mars   Talking To The Moon (Official Video),TechnaRecords,9077697.0,126356.0,4390.0,False,False,934528321.0,2010-10-05
3045,14045,Bruno Mars,Treasure,Unorthodox Jukebox,album,0.874,0.692,5.0,-5.28,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560.0,Bruno Mars - Treasure (Official Music Video),Bruno Mars,675771536.0,3796671.0,142637.0,True,True,744550173.0,2012-12-07
3046,14046,Bruno Mars,24K Magic,24K Magic,album,0.818,0.803,1.0,-4.282,0.0797,0.034,0.0,0.153,0.632,106.97,225983.0,Bruno Mars - 24K Magic (Official Music Video),Bruno Mars,1560261356.0,7995643.0,241742.0,True,True,1188857393.0,2016-11-17
3047,14047,Bruno Mars,Grenade,Doo-Wops & Hooligans,album,0.704,0.558,2.0,-7.273,0.0542,0.148,0.0,0.107,0.245,110.444,222091.0,Bruno Mars - Grenade (Official Music Video),Bruno Mars,1120763133.0,5445873.0,299757.0,True,True,935028274.0,2010-10-05
3048,14048,Bruno Mars,Smokin Out The Window,An Evening With Silk Sonic,album,0.627,0.618,2.0,-8.529,0.0437,0.0558,0.0,0.351,0.848,82.03,197443.0,"Bruno Mars, Anderson .Paak, Silk Sonic - Smokin Out The Window [Official Music Video]",Bruno Mars,151531073.0,2221641.0,60693.0,True,True,331055439.0,2021-11-11
3049,14049,Steve Lacy,Bad Habit,Gemini Rights,album,0.686,0.494,1.0,-7.093,0.0355,0.613,5.8e-05,0.402,0.7,168.946,232067.0,Steve Lacy - Bad Habit (Official Video),SteveLacyVEVO,64752257.0,1178197.0,21802.0,True,True,574134057.0,2022-06-29
3050,14050,Steve Lacy,Dark Red,Dark Red,single,0.603,0.784,6.0,-4.023,0.062,0.446,8.32e-06,0.119,0.769,172.041,173104.0,Steve Lacy - Dark Red,David Dean Burkhart,24650541.0,568346.0,7030.0,False,False,739108438.0,2017-02-20
3051,14051,Steve Lacy,Static,Gemini Rights,album,0.335,0.305,1.0,-12.661,0.0741,0.434,0.631,0.101,0.215,79.001,156507.0,Steve Lacy - Static (Music Video),MASSHENDRIX,22886.0,670.0,36.0,False,False,139984954.0,2022-07-15
3052,14052,Steve Lacy,C U Girl,C U Girl,single,0.414,0.473,11.0,-8.911,0.116,0.663,0.0523,0.128,0.409,100.0,129698.0,C U Girl,Steve Lacy - Topic,7170144.0,127848.0,637.0,True,True,221523393.0,2015-02-15
3053,14053,Steve Lacy,Bad Habit - Sped Up,Bad Habit (Sped Up),single,0.709,0.679,9.0,-4.828,0.0588,0.808,4.61e-05,0.428,0.852,102.653,191336.0,Bad habit - Steve lacy (sped up),blxeskei,2492626.0,43226.0,415.0,False,False,36549314.0,2022-07-14
3054,14054,Steve Lacy,Some,Some,single,0.784,0.554,7.0,-6.417,0.03,0.00548,0.254,0.0995,0.634,104.01,118393.0,STEVE LACY - SOME,Steve Lacy,5297108.0,142752.0,2616.0,False,True,148895924.0,2016-10-31
3055,14055,Steve Lacy,Infrunami,The Lo-Fis,album,0.826,0.299,9.0,-7.721,0.0446,0.31,0.0952,0.0758,0.215,97.012,178328.0,Steve Lacy - Infrunami,MASSHENDRIX,114210.0,5131.0,114.0,True,True,116437995.0,2020-12-04
3056,14056,Steve Lacy,N Side,Apollo XXI,album,0.838,0.535,11.0,-6.303,0.0432,0.0714,0.000302,0.208,0.894,119.946,224444.0,Steve Lacy - N Side (Official Audio),Steve Lacy,8530649.0,111610.0,1917.0,False,True,126416388.0,2019-05-24
3057,14057,Steve Lacy,Ryd,Steve Lacy's Demo,single,0.788,0.939,9.0,-7.327,0.0544,0.0723,0.000181,0.133,0.98,137.002,140182.0,STEVE LACY - RYD / DARK RED,Steve Lacy,46587810.0,628126.0,10675.0,False,True,75864359.0,2017-02-24
3058,14058,Steve Lacy,Helmet,Gemini Rights,album,0.612,0.675,9.0,-6.518,0.0231,0.0994,0.0,0.217,0.763,97.04,201547.0,Steve Lacy - Helmet (Visualizer),SteveLacyVEVO,1159681.0,22175.0,717.0,True,True,32956795.0,2022-07-15
3059,14059,Playboi Carti,Sky,Whole Lotta Red,album,0.785,0.903,2.0,-4.184,0.21,0.258,0.0,0.169,0.565,139.98,193234.0,Playboi Carti - Sky [Official Video],Playboi Carti,56833247.0,1282912.0,49355.0,False,True,406548720.0,2020-12-25
3060,14060,Playboi Carti,Magnolia,Playboi Carti,album,0.791,0.582,11.0,-7.323,0.286,0.0114,0.0,0.35,0.443,162.991,181812.0,Playboi Carti - Magnolia (Official Video),PlayboiCartiVEVO,177983873.0,2081766.0,73466.0,True,True,624453095.0,2017-04-14
3061,14061,Playboi Carti,Shoota (feat. Lil Uzi Vert),Die Lit,album,0.673,0.649,1.0,-8.433,0.196,0.188,0.0,0.122,0.47,153.075,153800.0,Playboi Carti - Shoota  (Offical Music Video) ft. Lil Uzi Vert,CASH CARTI,204458.0,4641.0,105.0,False,False,536921230.0,2018-05-11
3062,14062,Playboi Carti,Vamp Anthem,Whole Lotta Red,album,0.642,0.69,11.0,-5.101,0.261,0.00599,1.3e-06,0.322,0.641,164.075,124094.0,Vamp Anthem - Playboi Carti - (Unofficial Music Video) (Dir. by RexTheKid),Tunescale Music,2622.0,48.0,4.0,False,False,156759159.0,2020-12-25
3063,14063,Playboi Carti,Fell In Luv (feat. Bryson Tiller),Die Lit,album,0.657,0.668,2.0,-6.208,0.136,0.0273,0.0,0.32,0.227,162.997,206333.0,Playboi Carti - Fell In Luv (Official Audio) ft. Bryson Tiller,Playboi Carti,4454693.0,91199.0,1952.0,False,True,228254246.0,2018-05-11
3064,14064,Playboi Carti,ILoveUIHateU,Whole Lotta Red,album,0.684,0.693,4.0,-6.651,0.0339,0.00534,0.0,0.506,0.108,134.988,135122.0,Playboi Carti - ILoveUIHateU (Official Audio),Playboi Carti,20005149.0,305441.0,10570.0,False,True,139807785.0,2020-12-25
3065,14065,Playboi Carti,R.I.P.,Die Lit,album,0.725,0.725,8.0,-6.067,0.159,0.0119,0.0,0.086,0.515,140.003,192027.0,Playboi Carti - R.I.P.,Playboi Carti,47345176.0,731437.0,27825.0,False,True,196314356.0,2018-05-11
3066,14066,Playboi Carti,Location,Playboi Carti,album,0.717,0.79,11.0,-4.213,0.2,0.33,0.000125,0.518,0.371,125.985,168784.0,"Playboi Carti ""Location"" (Music Video)",Sir Cartier,2043468.0,41393.0,1922.0,False,False,227345596.0,2017-04-14
3067,14067,Playboi Carti,Miss The Rage (feat. Playboi Carti),Trip At Knight (Complete Edition),album,0.581,0.877,8.0,-4.938,0.114,0.0151,0.0,0.826,0.353,77.006,236883.0,Trippie Redd – Miss The Rage ft. Playboi Carti (Official Music Video),Trippie Redd,25471179.0,807993.0,36070.0,False,True,387180818.0,
3068,14068,Playboi Carti,Long Time - Intro,Die Lit,album,0.472,0.861,4.0,-3.966,0.0447,0.283,0.0,0.83,0.358,144.077,211773.0,Playboi Carti - Long Time (Intro) *traduzione italiana*,Soixante Six,3765.0,108.0,21.0,False,False,186025229.0,2018-05-11
3069,14069,Justin Bieber,STAY (with Justin Bieber),F*CK LOVE 3+: OVER YOU,album,0.591,0.764,1.0,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,141806.0,"The Kid LAROI, Justin Bieber - STAY (Official Video)",TheKidLAROIVEVO,681205578.0,10131328.0,247007.0,True,True,2365777505.0,
3070,14070,Justin Bieber,Ghost,Justice,album,0.601,0.741,2.0,-5.569,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190.0,Justin Bieber - Ghost,JustinBieberVEVO,224579722.0,2888687.0,99758.0,True,True,941372658.0,2021-03-19
3071,14071,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),Justice,album,0.677,0.696,0.0,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,198082.0,"Justin Bieber - Peaches ft. Daniel Caesar, Giveon",JustinBieberVEVO,618919778.0,7638701.0,230639.0,True,True,1335838557.0,2021-03-19
3072,14072,Justin Bieber,Love Yourself,Purpose (Deluxe),album,0.609,0.378,4.0,-9.828,0.438,0.835,0.0,0.28,0.515,100.418,233720.0,Justin Bieber - Love Yourself (Official Video),Justin Bieber Crew,273175.0,5121.0,153.0,False,False,1975866785.0,2015-11-13
3073,14073,Justin Bieber,Mistletoe,Under The Mistletoe (Deluxe Edition),album,0.657,0.56,6.0,-9.049,0.0467,0.498,0.0,0.0794,0.854,161.993,182947.0,Justin Bieber - Mistletoe (Official Music Video),JustinBieberVEVO,474786201.0,3332011.0,333376.0,True,True,622252277.0,2023-04-27
3074,14074,Justin Bieber,Sorry,Purpose (Deluxe),album,0.654,0.76,0.0,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,200787.0,Justin Bieber - Sorry (PURPOSE : The Movement),JustinBieberVEVO,3627305503.0,15789307.0,865675.0,True,True,1740759086.0,2015-11-13
3075,14075,Justin Bieber,Stuck with U (with Justin Bieber),Stuck with U,single,0.597,0.45,8.0,-6.658,0.0418,0.223,0.0,0.382,0.537,178.765,228482.0,Ariana Grande & Justin Bieber - Stuck with U,ArianaGrandeVevo,209132864.0,4787587.0,142524.0,True,True,903479196.0,
3076,14076,Justin Bieber,Baby,My World 2.0,album,0.728,0.859,5.0,-5.237,0.137,0.0401,0.0,0.111,0.535,65.043,214240.0,Justin Bieber - Baby ft. Ludacris,JustinBieberVEVO,2905792670.0,23212268.0,4805805.0,True,True,625188054.0,2010-01-01
3077,14077,Justin Bieber,What Do You Mean?,Purpose (Deluxe),album,0.845,0.567,5.0,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02,205680.0,Justin Bieber - What Do You Mean?,JustinBieberVEVO,2218679460.0,10318664.0,521449.0,True,True,1377607834.0,2015-11-13
3078,14078,Justin Bieber,Off My Face,Justice,album,0.509,0.228,4.0,-8.68,0.0332,0.92,0.0,0.104,0.586,90.674,156468.0,Justin Bieber - Off My Face (Live from Paris),Justin Bieber,30385285.0,480674.0,12734.0,False,True,209625470.0,2021-03-19
3079,14079,Carin Leon,Que Vuelvas,Que Vuelvas,single,0.491,0.643,10.0,-4.309,0.0442,0.187,0.0,0.109,0.779,162.469,169419.0,Carin Leon x Grupo Frontera - Que Vuelvas (Video Oficial),Grupo Frontera,89478250.0,528147.0,5043.0,True,True,75327042.0,2022-12-09
3080,14080,Carin Leon,No Es Por Acá,No Es Por Acá,single,0.746,0.37,2.0,-6.309,0.0306,0.456,0.0,0.106,0.595,97.568,167692.0,Carin Leon - No Es Por Acá (Video Oficial),Carin Leon oficial,118597521.0,378797.0,2520.0,True,True,103202882.0,2022-07-08
3081,14081,Carin Leon,Llorar y Llorar - con Carin Leon,Llorar y Llorar (con Carin Leon),single,0.62,0.436,10.0,-8.108,0.213,0.554,0.0,0.0891,0.368,172.854,169705.0,"Mau y Ricky, Carin Leon - Llorar y Llorar (Official Video)",MauyRickyVEVO,64381551.0,462138.0,2941.0,True,True,93110684.0,
3082,14082,Carin Leon,Dame un Beso y Dime Adios - En Vivo,Cura Local (En Vivo),album,0.379,0.775,9.0,-3.403,0.0415,0.366,0.000135,0.0718,0.435,144.749,239310.0,Dame Un Beso Y Dime Adios - Carin Leon Ft. Grupo Yndio,Carin Leon oficial,40697051.0,331298.0,7474.0,False,False,15528761.0,2022-12-15
3083,14083,Carin Leon,La Boda Del Huitlacoche - Live,Borrachera Con Los Honorables (Live),album,0.684,0.882,9.0,-7.963,0.0761,0.517,9.81e-05,0.296,0.892,140.545,188417.0,La Boda Del Huitlacoche - Carin León Borrachera Con Los Honorables,TAMARINDOREKORDSZ,126808486.0,494243.0,7611.0,True,True,104759658.0,2020-03-19
3084,14084,Carin Leon,Ojos Cerrados,Ojos Cerrados,single,0.513,0.345,7.0,-7.579,0.0691,0.336,0.0,0.0584,0.68,79.981,180750.0,BANDA MS FEAT. CARIN LEÓN - OJOS CERRADOS (VIDEO OFICIAL),Lizos Music,41726069.0,193829.0,1128.0,True,True,94709926.0,
3085,14085,Carin Leon,El Tóxico,El Tóxico,single,0.626,0.503,10.0,-5.087,0.141,0.407,0.0,0.234,0.821,72.985,179746.0,Grupo Firme  - Carin Leon  - El Toxico - (Official Video),Grupo Firme,459632316.0,1786401.0,22749.0,True,True,275938206.0,
3086,14086,Carin Leon,El Amor De Tu Vida,El Amor De Tu Vida,single,0.542,0.489,8.0,-7.89,0.0573,0.378,0.0,0.123,0.674,125.336,163224.0,Carin León con Tony Melendez - EL AMOR DE TU VIDA (Video Oficial),TAMARINDOREKORDSZ,89543399.0,322777.0,4796.0,True,True,148554388.0,2020-08-28
3087,14087,Carin Leon,Tu - Live,Encerrados Pero Enfiestados Vol. 1 (Live),album,0.67,0.476,9.0,-6.636,0.04,0.383,1.11e-05,0.21,0.902,143.815,246131.0,Carin Leon - Tú (Live Vol. 1),TAMARINDOREKORDSZ,335727482.0,1172137.0,19561.0,True,True,228555708.0,2020-05-22
3088,14088,Carin Leon,Me La Avente,El Malo,album,0.721,0.482,11.0,-4.101,0.0325,0.572,0.0,0.0708,0.924,144.546,155803.0,Carin Leon - ME LA AVENTE (Video Oficial),TAMARINDOREKORDSZ,168817435.0,618274.0,7974.0,True,True,302450632.0,2019-02-18
3089,14089,Twenty One Pilots,Stressed Out,Blurryface,album,0.734,0.637,4.0,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333.0,twenty one pilots: Stressed Out [OFFICIAL VIDEO],Fueled By Ramen,2621773189.0,18065718.0,624297.0,True,True,1833638048.0,2015-05-15
